index,timestamp_utc,delta_ms,direction,group,command,cmd_value,kind,status,decoded,payload_len,payload_hex
12489,2026-08-27 20:04:54.495164,1.012,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12490,2026-08-27 20:04:54.503888,8.724,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 ed 9c a6 e0 03 00 ec,148,04 00 91 00 00 ed 9c a6 e0 03 00 ec 9c 9a 11 e1 15 e4 34 02 27 00 15 e0 00 50 10 71 00 01 00 34 9c ce 0f f7 0b f8 19 e1 14 01 27 01 16 02 00 f8 9c fb 27 02 00 ed 9c 8e 84 00 f4 04 00 ed 9c 8a ...(+84B)
12491,2026-08-27 20:04:54.575507,71.619,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12492,2026-08-27 20:04:54.576711,1.204,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12493,2026-08-27 20:04:54.582075,5.364,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=33 02 17 01 37 02 19 e1,148,04 00 91 00 33 02 17 01 37 02 19 e1 16 09 19 e0 26 07 13 02 30 01 23 02 80 09 2c f4 1b 01 16 13 1b 03 26 11 1b 01 12 14 16 15 1b 03 22 12 26 13 1b 01 16 16 1b 03 26 14 1b 01 16 17 1b 03 26 15 ...(+84B)
12494,2026-08-27 20:04:54.623769,41.694,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12495,2026-08-27 20:04:54.625025,1.256,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12496,2026-08-27 20:04:54.627632,2.607,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 eb 9c 0d 11 e1 15 e4,148,04 00 91 00 00 eb 9c 0d 11 e1 15 e4 34 02 27 00 15 e0 00 50 10 74 00 01 00 33 9c 41 0f f5 0b ec 27 11 11 e1 30 02 15 e4 34 0d 00 30 9c f5 15 e4 34 0d 1b 11 12 06 00 fd 00 5d 9c e8 84 00 f4 1d ...(+84B)
12497,2026-08-27 20:04:54.728050,100.418,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12498,2026-08-27 20:04:54.728942,0.892,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12499,2026-08-27 20:04:54.737265,8.323,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=84 00 f4 04 00 ec 9c cc,148,04 00 91 00 84 00 f4 04 00 ec 9c cc e0 03 00 eb 9c c0 11 e1 15 e4 34 09 27 00 15 e0 00 50 10 75 00 01 00 33 9c f4 e0 04 00 fd 00 5a 9c 76 0f ec 0b ef 27 ff 14 0c 27 01 1b ff 12 02 16 03 23 02 ...(+84B)
12500,2026-08-27 20:04:54.794122,56.857,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12501,2026-08-27 20:04:54.797042,2.920,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12502,2026-08-27 20:04:54.801458,4.416,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=15 e0 37 ff 19 e1 16 02,148,04 00 91 00 15 e0 37 ff 19 e1 16 02 1b 0c 26 00 30 01 80 09 2c f4 00 eb 9c 7d 84 00 f4 04 00 eb 9c 79 e0 03 00 ea 9c 6d 11 e4 30 02 23 00 00 50 10 79 00 01 00 33 9c a3 0f f1 0b f8 19 e1 84 00 ...(+84B)
12503,2026-08-27 20:04:54.869601,68.143,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12504,2026-08-27 20:04:54.870439,0.838,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12505,2026-08-27 20:04:54.874558,4.119,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0b f9 19 e0 9a 07 f0 0d,148,04 00 91 00 0b f9 19 e0 9a 07 f0 0d 10 02 23 00 00 18 14 03 27 01 23 02 15 e4 34 01 00 fd 00 5b 9c 14 e0 03 10 01 9c c2 0f f9 0b fe 19 e0 9a 02 f0 03 10 00 e0 02 10 01 9c b9 0f fe 0b f8 19 e1 ...(+84B)
12506,2026-08-27 20:04:54.925582,51.024,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12507,2026-08-27 20:04:54.926803,1.221,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12508,2026-08-27 20:04:54.929833,3.030,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 0d 84 00 f4 13 14 08,148,04 00 91 00 1b 0d 84 00 f4 13 14 08 27 01 23 02 2b 03 15 e4 34 04 13 0e 00 2f 9c 1d 15 e4 34 02 27 00 17 0a 00 50 10 14 00 01 00 32 9c 18 0f f3 0b f8 25 f8 1b 09 84 00 f4 10 14 03 27 01 23 02 ...(+84B)
12509,2026-08-27 20:04:55.005093,75.260,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12510,2026-08-27 20:04:55.005865,0.772,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12511,2026-08-27 20:04:55.012456,6.591,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 32 9c e3 0f f5 0b f0,148,04 00 91 00 00 32 9c e3 0f f5 0b f0 27 0d 1b 13 84 00 f4 2f 14 0b 27 01 88 00 f4 0a 16 00 27 09 16 01 27 0a 16 02 27 0b 16 03 27 0c e0 06 14 00 27 0a 27 09 27 0c 27 0b 23 02 17 10 27 03 17 11 ...(+84B)
12512,2026-08-27 20:04:55.106517,94.061,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12513,2026-08-27 20:04:55.107853,1.336,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12514,2026-08-27 20:04:55.111567,3.714,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=15 e4 34 03 00 fd 00 5a,148,04 00 91 00 15 e4 34 03 00 fd 00 5a 9c 46 e0 11 14 01 27 02 19 e0 16 00 27 03 00 e9 9c 4c 11 e4 30 03 23 00 13 07 23 01 10 36 00 01 00 32 9c c5 0f f6 0b f5 27 07 23 08 19 e1 9a 00 f4 1b 14 05 ...(+84B)
12515,2026-08-27 20:04:55.186993,75.426,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12516,2026-08-27 20:04:55.187716,0.723,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12517,2026-08-27 20:04:55.193317,5.601,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=23 08 00 16 14 03 27 09,148,04 00 91 00 23 08 00 16 14 03 27 09 23 0a 15 e4 34 0c 11 e4 30 03 00 2f 9c dc 15 e4 34 09 00 fd 00 5a 9c f3 1b 11 16 00 1b 10 26 00 1b 11 16 01 1b 10 26 01 e0 1d 14 00 27 00 1b 11 16 01 27 01 ...(+84B)
12518,2026-08-27 20:04:55.314468,121.151,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12519,2026-08-27 20:04:55.315310,0.842,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12520,2026-08-27 20:04:55.320035,4.725,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 02 26 00 26 01 0f fa,148,04 00 91 00 1b 02 26 00 26 01 0f fa 0b ea 27 12 23 13 19 e1 9a 00 f0 38 19 e0 9a 01 f4 12 16 01 11 e4 30 02 00 fd 00 5a 9c c4 84 00 f0 0a 27 00 1b 13 16 01 27 01 16 00 10 02 00 ff 9c ad e0 38 ...(+84B)
12521,2026-08-27 20:04:55.407739,87.704,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12522,2026-08-27 20:04:55.408477,0.738,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12523,2026-08-27 20:04:55.415402,6.925,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 2f 9c 0f 00 e8 9c 7d,148,04 00 91 00 00 2f 9c 0f 00 e8 9c 7d 11 e4 30 03 23 00 1b 12 2b 01 10 38 00 01 00 31 9c f6 0f ea 0b fa 27 02 23 03 19 e1 9a 01 f4 10 19 e0 16 02 00 f5 9c e2 11 e1 1b 03 16 09 27 00 1b 02 16 01 ...(+84B)
12524,2026-08-27 20:04:55.457181,41.779,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12525,2026-08-27 20:04:55.457984,0.803,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12526,2026-08-27 20:04:55.463315,5.331,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 06 14 1f 27 09 23 0a,148,04 00 91 00 00 06 14 1f 27 09 23 0a 15 e4 34 0c 11 e4 30 03 00 2e 9c 05 15 e4 34 09 00 fd 00 59 9c 1c 1b 11 16 00 1b 10 26 00 1b 11 16 01 1b 10 26 01 e0 1d 14 00 27 00 1b 11 16 01 27 01 16 00 ...(+84B)
12527,2026-08-27 20:04:55.515074,51.759,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12528,2026-08-27 20:04:55.516330,1.256,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12529,2026-08-27 20:04:55.524526,8.196,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=26 00 26 01 0f fa 0b ec,148,04 00 91 00 26 00 26 01 0f fa 0b ec 27 10 23 11 19 e1 9a 00 f0 2e 19 e0 16 01 11 e4 30 02 00 fd 00 59 9c ef 84 00 f4 1b 10 07 23 08 00 06 14 1b 27 09 23 0a 15 e4 34 0c 11 e4 30 03 00 2e 9c a9 ...(+84B)
12530,2026-08-27 20:04:55.598752,74.226,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12531,2026-08-27 20:04:55.599973,1.221,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12532,2026-08-27 20:04:55.602005,2.032,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0f ec 0b fa 27 02 23 03,148,04 00 91 00 0f ec 0b fa 27 02 23 03 19 e1 9a 00 f4 0f 19 e0 16 02 00 f4 9c 17 11 e1 17 03 34 07 27 00 1b 02 16 01 27 01 16 00 00 fe 9c d7 14 00 1b 02 26 00 26 01 0f fa 0b ea 27 12 23 13 19 e1 ...(+84B)
12533,2026-08-27 20:04:55.670353,68.348,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12534,2026-08-27 20:04:55.671548,1.195,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12535,2026-08-27 20:04:55.676965,5.417,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 01 10 3c 00 01 00 30,148,04 00 91 00 2b 01 10 3c 00 01 00 30 9c de 0f ea 0b f4 27 08 23 09 19 e1 9a 00 f4 1a 30 03 15 e4 34 04 00 2c 9c 51 1b 09 16 02 00 f4 9c c5 11 e1 1b 09 16 07 27 00 16 08 27 01 15 e3 34 09 27 02 ...(+84B)
12536,2026-08-27 20:04:55.743991,67.026,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12537,2026-08-27 20:04:55.745177,1.186,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12538,2026-08-27 20:04:55.752256,7.079,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=30 08 23 00 13 0c 23 01,148,04 00 91 00 30 08 23 00 13 0c 23 01 10 3d 00 01 00 30 9c 93 0f f0 0b ef 27 0d 23 0e 00 e7 9c 0b 1b 0d 12 00 81 e1 f0 2f 1b 0e 16 03 84 02 2c 24 14 02 27 01 00 e7 9c ff 27 02 1b 0e 16 03 34 fd ...(+84B)
12539,2026-08-27 20:04:55.857727,105.471,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12540,2026-08-27 20:04:55.859135,1.408,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12541,2026-08-27 20:04:55.868305,9.170,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=9c 62 27 08 1b 0e 16 04,148,04 00 91 00 9c 62 27 08 1b 0e 16 04 27 09 16 02 00 f3 9c 42 27 07 1b 0e 16 05 27 0a 16 06 27 0b 16 07 27 0c 15 e4 34 07 27 00 1b 0d 16 00 00 50 10 16 00 01 00 2f 9c fb 14 00 1b 0d 26 00 26 01 ...(+84B)
12542,2026-08-27 20:04:55.921114,52.809,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12543,2026-08-27 20:04:55.922116,1.002,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12544,2026-08-27 20:04:55.928670,6.554,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=23 00 1b 14 2b 01 10 3e,148,04 00 91 00 23 00 1b 14 2b 01 10 3e 00 01 00 2f 9c 04 0f e8 0b f6 27 06 23 07 19 e1 9a 00 f4 1d 14 04 27 01 19 e0 16 02 00 f3 9c ee 27 02 1b 07 16 09 27 03 16 0a 27 04 16 0b 27 05 15 e4 34 02 ...(+84B)
12545,2026-08-27 20:04:56.026365,97.695,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12546,2026-08-27 20:04:56.032175,5.810,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12547,2026-08-27 20:04:56.038528,6.353,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=27 04 00 e6 9c 3e 11 e4,148,04 00 91 00 27 04 00 e6 9c 3e 11 e4 30 03 23 00 1b 07 2b 01 10 3a 00 01 00 2f 9c b7 0f f6 0b f6 27 06 23 07 19 e1 9a 00 f4 21 00 e6 9c 2c 1b 06 12 00 81 e1 f0 05 14 07 00 e7 9c 07 e0 17 14 02 ...(+84B)
12548,2026-08-27 20:04:56.136618,98.090,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12549,2026-08-27 20:04:56.137715,1.097,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12550,2026-08-27 20:04:56.142406,4.691,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=9a 02 f0 29 9a 07 f4 04,148,04 00 91 00 9a 02 f0 29 9a 07 f4 04 16 07 84 02 f0 24 14 06 27 01 13 09 30 03 15 e4 34 02 00 2b 9c eb 1b 09 16 07 84 00 f4 04 84 02 f4 04 e0 06 14 00 e0 02 14 01 27 06 e0 04 00 fd 00 56 9c a5 ...(+84B)
12551,2026-08-27 20:04:56.187839,45.433,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12552,2026-08-27 20:04:56.188924,1.085,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12553,2026-08-27 20:04:56.191531,2.607,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=f4 12 1b 06 16 00 1b 03,148,04 00 91 00 f4 12 1b 06 16 00 1b 03 26 01 1b 06 16 01 1b 03 26 02 1b 06 16 02 1b 03 26 03 1b 06 16 03 1b 03 26 04 e0 07 14 00 1b 03 26 02 26 01 26 04 26 03 13 07 17 08 1b 03 22 05 26 06 13 09 ...(+84B)
12554,2026-08-27 20:04:56.229665,38.134,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12555,2026-08-27 20:04:56.230537,0.872,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12556,2026-08-27 20:04:56.235331,4.794,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 01 32 00 00 fd 00 55,148,04 00 91 00 1b 01 32 00 00 fd 00 55 9c 1e 00 fd 00 55 9c 2f 27 02 1b 01 36 00 13 05 23 00 13 06 00 fd 00 55 9c 16 13 05 1b 01 32 00 22 00 17 02 0f fb 0b f2 27 02 23 03 14 00 27 04 27 0a 1b 02 ...(+84B)
12557,2026-08-27 20:04:56.279836,44.505,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12558,2026-08-27 20:04:56.281287,1.451,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12559,2026-08-27 20:04:56.284762,3.475,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 06 2b 01 17 02 13 0a,148,04 00 91 00 1b 06 2b 01 17 02 13 0a 9c b0 27 0a 17 05 57 08 27 05 1b 06 3b 08 2b 06 e0 28 9b 0e f4 03 9b 09 f0 09 17 05 27 00 1b 06 2b 01 17 02 13 0a 9c 9d 27 0a 17 04 34 01 27 04 1b 03 39 e1 ...(+84B)
12560,2026-08-27 20:04:56.344493,59.731,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12561,2026-08-27 20:04:56.345843,1.350,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12562,2026-08-27 20:04:56.352863,7.020,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=34 01 27 04 1b 03 39 e1,148,04 00 91 00 34 01 27 04 1b 03 39 e1 16 00 00 fd 00 56 9c cf 27 07 84 00 f4 04 17 04 84 07 2c ee 1b 02 12 00 30 01 22 00 17 0a 00 fd 00 54 9c 7d 00 fd 00 55 9c 8e 27 0a 11 e1 1b 02 32 00 14 00 ...(+84B)
12563,2026-08-27 20:04:56.381930,29.067,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12564,2026-08-27 20:04:56.383001,1.071,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12565,2026-08-27 20:04:56.386969,3.968,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 56 9c 81 1b 1d 9a 07,148,04 00 91 00 00 56 9c 81 1b 1d 9a 07 f4 1d 10 08 23 0c 00 04 14 03 27 0d 23 0e 12 01 16 02 23 11 27 12 16 04 27 13 16 03 27 14 16 08 27 0f 16 07 27 10 15 e4 34 0d 00 fd 00 55 9c 67 1b 1c 16 03 ...(+84B)
12566,2026-08-27 20:04:56.471945,84.976,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12567,2026-08-27 20:04:56.473027,1.082,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12568,2026-08-27 20:04:56.475492,2.465,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=30 03 23 00 13 1c 30 01,148,04 00 91 00 30 03 23 00 13 1c 30 01 23 01 10 03 00 01 00 2d 9c c2 0f e0 0b e9 27 0d 23 0e 19 e0 1a 02 2b 11 10 00 23 0f 15 e3 34 02 10 00 09 00 94 03 10 00 81 e1 f8 4d 14 03 27 12 1b 0e 3b 0f ...(+84B)
12569,2026-08-27 20:04:56.549515,74.023,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12570,2026-08-27 20:04:56.589743,40.228,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12571,2026-08-27 20:04:56.598028,8.285,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=10 ff 23 06 10 00 23 07,148,04 00 91 00 10 ff 23 06 10 00 23 07 23 08 17 ff 10 01 00 fe 9c 39 17 10 34 01 27 10 87 12 fc d6 17 13 00 fd 00 54 9c a5 13 0f 30 01 23 0f 1b 0e 16 02 34 02 10 00 09 00 94 03 13 0f 81 e1 fc b5 ...(+84B)
12572,2026-08-27 20:04:56.664641,66.613,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12573,2026-08-27 20:04:56.666175,1.534,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12574,2026-08-27 20:04:56.670827,4.652,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 29 9c b8 1b 0d 1a 01,148,04 00 91 00 00 29 9c b8 1b 0d 1a 01 2b ff 11 e4 30 09 23 00 1b 14 12 06 16 07 23 01 27 02 12 08 23 03 12 04 23 04 14 00 27 05 12 09 23 06 27 07 27 08 17 ff 10 01 00 fe 9c df 1b 10 38 01 2b 10 ...(+84B)
12575,2026-08-27 20:04:56.772070,101.243,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12576,2026-08-27 20:04:56.773512,1.442,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12577,2026-08-27 20:04:56.779211,5.699,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 0f 12 09 16 0a 23 01,148,04 00 91 00 1b 0f 12 09 16 0a 23 01 27 02 16 0b 27 03 16 07 27 04 14 00 27 05 16 0c 27 06 17 09 27 07 13 10 23 08 1b 0e 16 01 10 01 00 fe 9c 9c 9b 09 f4 05 17 10 00 fd 00 53 9c 0b 0f ed 0b e9 ...(+84B)
12578,2026-08-27 20:04:56.864660,85.449,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12579,2026-08-27 20:04:56.865716,1.056,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12580,2026-08-27 20:04:56.872128,6.412,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=1b 13 26 01 0f e9 0b f3,148,04 00 91 00 1b 13 26 01 0f e9 0b f3 27 0a 19 e1 12 03 09 00 a4 0f 80 00 f4 13 10 09 23 00 00 0c 14 05 27 01 23 02 14 01 27 03 14 00 27 04 15 e4 34 01 00 fd 00 54 9c 01 14 00 1b 0a 26 01 0f f3 ...(+84B)
12581,2026-08-27 20:04:56.945278,73.150,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
12582,2026-08-27 20:04:56.946460,1.182,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
12583,2026-08-27 20:04:56.953342,6.882,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=27 04 27 05 00 01 00 80,148,04 00 91 00 27 04 27 05 00 01 00 80 10 ff 23 06 27 07 27 08 19 f8 16 00 10 00 00 fd 9c 15 0f eb 0b f9 19 e1 21 f8 9a 02 f4 0f 14 03 27 00 00 0c 10 59 23 01 27 02 19 f8 16 01 27 03 15 e4 34 01 ...(+84B)
12584,2026-08-27 20:04:57.045190,91.848,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
